sample,richness,shannon,pielou,simpson
SRR8102632.SRS3974352,86,3.491259422837,0.783786981714123,0.950334
ERR1476209.ERS1225586,123,2.8003403470946,0.581927071012614,0.79985
SRR5494872.SRS2159117,153,3.71478300839445,0.738461157148361,0.926984
ERR4607372.ERS5084238,104,2.5181512988361,0.542191937225103,0.788416
ERR1867934.ERS1578863,140,3.81943885808888,0.772908788506013,0.958098
SRR5494967.SRS2159213,126,2.58849341348566,0.535223848255219,0.726552
SRR5709319.SRS2292685,149,3.58638705722667,0.716711738686222,0.938744
SRR996185.SRS483224,151,3.58762082710524,0.715052965708753,0.924312
SRR3216807.SRS1333972,95,3.67374633287166,0.806729391312213,0.957188
ERR3945858.ERS4345532,109,3.80852351053091,0.811818608668442,0.96473
ERR1867174.ERS1577343,221,4.50393394448162,0.834345719741884,0.97792
SRR11242226.SRS6263580,124,2.17061167405883,0.450308066970021,0.61293
ERR3938825.ERS4339153,25,0.773629388714114,0.240341482805038,0.275134
ERR1087309.ERS939028,46,1.14760593680474,0.29974234146272,0.368118
ERR2703710.ERS2478352,139,3.89092141964412,0.788517980309912,0.963596
ERR3939076.ERS4339404,64,3.24031536194569,0.779131150599228,0.928786
SRR12647438.SRS7371208,272,4.73679653460647,0.844981053306487,0.98028
SRR995496.SRS482884,16,0.173723308526875,0.0626574389246367,0.0473680000000001
SRR3492569.SRS1429812,194,4.12806405510718,0.783632347428501,0.948776
ERR1868097.ERS1579187,151,3.81430829031941,0.760234313089623,0.944366
ERR3329896.ERS3418984,147,3.94616644897016,0.790746369247594,0.957468
ERR3943008.ERS4343362,40,1.36655033530425,0.370451339574199,0.468218
SRR11515195.SRS6454222,159,4.36334696351811,0.860806752198417,0.979092
ERR1306589.ERS1078427,33,0.731223592713883,0.209129704386281,0.24721
ERR2654198.ERS2551401,117,2.94584029632909,0.618591495535998,0.860786
ERR2403754.ERS2302030,88,2.84069159611754,0.634460107386091,0.852214
ERR450758.ERS417414,54,2.31307076421196,0.579864631497891,0.767116
ERR2654077.ERS2551280,53,3.15683997043049,0.795115331357624,0.93973
SRR12096097.SRS6910516,75,2.50757549946942,0.58079499781542,0.78621
ERR2166961.ERS1970417,126,3.65434132158704,0.755609658803064,0.94655
SRR996855.SRS483526,101,3.40607907624158,0.738026030698938,0.933786
ERR262208.ERS236836,118,3.77778518483669,0.79187485281734,0.960412
ERR2162610.ERS1961381,94,3.10836251764385,0.684164833365885,0.880018
ERR2577638.ERS2481074,37,1.9739938735363,0.546673704939135,0.697224
ERR1887435.ERS1610199,38,2.34626793363696,0.645006834371021,0.832804
ERR2404137.ERS2302413,278,4.6431360510963,0.82506195020853,0.972098
ERR2033563.ERS1822558,110,3.54752775023964,0.754716002231741,0.93866
SRR050416.SRS048987,37,1.73006195957836,0.47911971455243,0.56814
DRR072752.DRS063927,5,0.59788242104757,0.371485234955934,0.386858
DRR125473.DRS123478,48,2.81118343014492,0.726178625760801,0.897242
ERR450837.ERS417493,36,2.56037508242036,0.714486270727915,0.866188
SRR5870283.SRS2386321,70,2.5589975325124,0.602330327967605,0.769192
SRR8446954.SRS4255584,40,2.1290469427798,0.57715275580649,0.804688
ERR2166441.ERS1969897,96,3.13999006402484,0.687938328170153,0.898108
SRR6232400.SRS2642340,12,1.09160080773819,0.439292481200982,0.492828
SRR3414830.SRS1407200,42,0.778685760179744,0.208334561292064,0.246212
ERR1867998.ERS1578991,219,4.47001472387033,0.829459125425769,0.977234
SRR1913558.SRS873104,14,0.357254893503901,0.135372160920803,0.128258
ERR1087187.ERS938906,44,2.32051588110948,0.613213423637744,0.843072
SRR11241901.SRS6263232,68,1.01058823356172,0.23950382465756,0.291518
ERR4009113.ERS4414024,210,4.05588691698838,0.75851979667298,0.949228
SRR2989873.SRS1204168,42,1.00976441596148,0.270158820625039,0.314312
SRR995482.SRS482873,18,0.381229217057323,0.131896257294879,0.126828
ERR2182443.ERS1984491,73,1.99705480318664,0.465464090869509,0.61027
ERR3936146.ERS4336449,36,0.714218418522259,0.19930644452795,0.222646
SRR3466641.SRS1417198,49,0.865913653629533,0.222495795617776,0.280578
SRR5757523.SRS2314796,102,2.85806219919266,0.617963026935742,0.84947
SRR11605091.SRS6531787,52,1.72626027080385,0.436890354975019,0.651914
SRR5458471.SRS2132866,51,1.58163133568169,0.402263854866269,0.541226
ERR1868060.ERS1579115,208,4.01513310337149,0.752244394965736,0.956584
ERR2162568.ERS1961339,116,3.60496228225997,0.758366232117485,0.94575
DRR160601.DRS124337,9,0.75013899449799,0.341402969107242,0.410674
SRR10341150.SRS5568084,31,0.703465829560728,0.204853946060698,0.237388
SRR9514410.SRS5014807,163,3.44570988530862,0.676458355724408,0.924406
SRR5869231.SRS2385268,118,3.11039904899938,0.651981695257787,0.86976
ERR4575000.ERS5054686,39,1.08978176529623,0.297465109246224,0.366894
DRR072733.DRS063908,11,0.340258711256588,0.141898904058267,0.129708
SRR9514029.SRS5014808,107,3.97283084012361,0.850198237697936,0.95988
SRR333113.SRS013264,48,2.49815966954676,0.645319026965453,0.840092
ERR1539912.ERS1259537,25,1.16303602515249,0.361317456289298,0.585254
ERR450818.ERS417474,30,2.02807878898667,0.596283767569983,0.741154
ERR1200426.ERS1028496,134,3.72332954325184,0.760198310955201,0.942608
SRR5118101.SRS1868903,89,2.61182115034295,0.581874078273535,0.822808
SRR10678592.SRS5814668,96,3.35037420356488,0.73403124893665,0.933186
ERR2165951.ERS1969407,80,1.74863509442916,0.399047116827782,0.519162
ERR443509.ERS414502,112,3.24645523706523,0.688027130156793,0.905738
SRR5836621.SRS2362794,32,1.66036247996153,0.47907934318372,0.695372
SRR5836614.SRS2362804,100,4.06191335379868,0.882033277761948,0.974916
ERR2165830.ERS1969286,57,2.42092446199565,0.598786486151162,0.854268
ERR1351924.ERS1107735,24,0.311369894984865,0.0979750223270368,0.08967
SRR5458015.SRS2132410,88,3.2737369222213,0.731179506450158,0.931344
ERR4573628.ERS5054222,25,1.12696411018164,0.350111085825372,0.498358
ERR1960766.ERS1719805,32,1.94192719359716,0.560321746394009,0.76647
ERR1845216.ERS1563991,101,3.61570048885394,0.783446602458097,0.946204
ERR3946212.ERS4345886,107,3.65315180009334,0.781785922298609,0.953304
SRR3414602.SRS1407104,59,1.09563339183329,0.268699774534461,0.336466
ERR1461396.ERS1209929,127,3.61161736862959,0.74555695396767,0.926004
ERR3946307.ERS4345981,97,2.29114041727043,0.500827358938417,0.737366
ERR2143730.ERS1949734,402,5.5013966170912,0.917441936629926,0.992538
SRR9066227.SRS4767532,11,0.92787905130305,0.386955619717372,0.547406
SRR9585881.SRS5014963,49,1.0426292977061,0.26790273389865,0.335272
SRR10190458.SRS5442655,405,5.42643402948029,0.903820136659475,0.988674
SRR3745681.SRS1542375,17,0.841606351070131,0.297050115493679,0.330492
SRR5836871.SRS2362942,69,3.18321319487793,0.751802816349021,0.907272
SRR9586066.SRS5014963,53,2.69771625496322,0.679475543285591,0.837702
SRR4384007.SRS1733973,35,2.16537396871565,0.609046971285431,0.833356
ERR1077527.ERS920105,79,2.55533079388869,0.584817780225007,0.829084
ERR3934250.ERS4334741,222,4.31307290942188,0.798321388557019,0.963044
ERR3935342.ERS4335645,22,1.3498429652739,0.436695058590133,0.601894
ERR3935437.ERS4335740,44,1.40818755679562,0.37212394013604,0.621782
SRR5452069.SRS2127433,116,4.1058126243008,0.863728773250688,0.973434
ERR450804.ERS417460,28,2.03680799098538,0.611249395037367,0.824042
SRR8792101.SRS2390743,99,3.73615975129805,0.813071230598831,0.959614
ERR4607107.ERS5083973,188,3.85824764564845,0.736807105480326,0.896352
ERR329590.ERS340945,105,2.9024186429723,0.623644901245035,0.820982
ERR1476036.ERS1225413,141,3.29599715031181,0.666024867506743,0.879422
ERR1867432.ERS1577858,154,3.99539323894717,0.793216365989356,0.965428
ERR451210.ERS417866,37,2.5020374184683,0.692908971900746,0.885516
ERR4345748.ERS4824082,14,0.244111259426166,0.0924994151081037,0.0724700000000001
ERR450842.ERS417498,16,1.3988883614201,0.504542325444517,0.649944
ERR3934766.ERS4335257,72,3.20098826294705,0.748477476114855,0.927124
SRR11242401.SRS6263402,69,1.66721755239553,0.39375900218507,0.555132
SRR5836583.SRS2362833,19,1.66016685065887,0.563831297712565,0.713722
SRR2917355.SRS1163739,39,1.98379016239028,0.541492229149754,0.737628
SRR2240061.SRS1054668,245,4.61067867031655,0.838113481290311,0.978354
SRR9585908.SRS5014963,100,3.17033891199893,0.688430347622147,0.896284
ERR1086387.ERS938106,16,1.085079747985,0.39135979284675,0.522312
ERR2703511.ERS2478160,152,3.59686528011178,0.715953587109966,0.927492
ERR443134.ERS414127,134,3.89702492954122,0.795661983387101,0.962894
SRR2923417.SRS1167453,168,3.33745553435497,0.651342505093811,0.83486
SRR5878726.SRS2393284,23,1.44045795866871,0.459403800316646,0.68878
SRR044528.SRS016311,31,0.728460207216736,0.212132475702091,0.245772
ERR3946913.ERS4346618,18,0.817445739691414,0.282816816715098,0.298998
SRR1745307.SRS811420,83,1.45999120305211,0.330401418072448,0.48371
SRR8556813.SRS4349395,83,2.05437090064642,0.464911745633388,0.695222
ERR1087233.ERS938952,37,1.11326077690088,0.308304094369639,0.4482
ERR3947138.ERS4346843,49,2.13860246735168,0.549512131479944,0.78571
ERR3329855.ERS3418943,103,3.69490812674557,0.797222046020202,0.949068
ERR2178096.ERS1980405,64,2.3535613410402,0.565911879191113,0.811126
ERR2165263.ERS1968257,120,2.83854247520174,0.592908067043942,0.831558
SRR5494996.SRS2159241,182,4.20946561476038,0.808889355429504,0.961782
ERR1086466.ERS938185,21,0.899636243506262,0.2954933858786,0.365846
ERR2165358.ERS1968352,75,3.02781584097143,0.701291065858071,0.926206
SRR12647211.SRS7370966,77,3.3686361071387,0.775503453766851,0.943236
ERR2437245.ERS2294830,105,2.99111794559238,0.642703787859116,0.88292
SRR2814642.SRS1133271,108,3.08669825530959,0.65925069281013,0.904642
SRR045826.SRS019369,53,2.60136429885998,0.655207313593374,0.837848
ERR1887357.ERS1610121,44,2.28156699140897,0.602920892483543,0.783662
SRR8569084.SRS4360535,66,3.0543507292987,0.729022059660552,0.924936
ERR3941844.ERS4342159,38,2.21965732452878,0.610200618504592,0.834142
ERR3941939.ERS4342254,37,2.15379953520418,0.596468706104421,0.779974
ERR3934087.ERS4334578,65,2.72714466904813,0.653304183997358,0.852276
ERR2319391.ERS2215065,83,2.60775167804972,0.590143865666619,0.830006
ERR3938975.ERS4339303,27,1.63561220096984,0.496266128290737,0.662642
ERR2163138.ERS1961909,66,2.52831198244906,0.603465473440464,0.836822
ERR3946983.ERS4346688,66,3.1552892304872,0.753114379291567,0.936796
ERR3942069.ERS4342384,94,3.74456717692333,0.824196394109474,0.95625
SRR8792352.SRS2390948,49,2.50464392032953,0.643566179441909,0.874256
ERR2703318.ERS2478155,83,3.28372984766752,0.743120229743909,0.939124
SRR1044718.SRS512392,86,1.97759214816947,0.44396900749809,0.614746
ERR3942907.ERS4343261,44,2.74948599257117,0.726571937073954,0.88675
ERR3943063.ERS4343417,82,2.40950449796827,0.546779670491629,0.733352
ERR3943158.ERS4343512,83,3.2417606017364,0.733622433906451,0.912284
ERR2033522.ERS1822517,85,2.86499381961975,0.644883798932957,0.872224
ERR2403717.ERS2301993,168,3.89509153431183,0.760171529302096,0.948788
SRR2923517.SRS1167699,128,3.36270584857247,0.693051293100544,0.918128
ERR3941651.ERS4341966,149,3.8041646886679,0.760232915398787,0.942374
ERR2033617.ERS1822612,115,3.83678778336215,0.808607516307222,0.942912
SRR10447711.SRS5650334,47,2.82868413396477,0.734694984864581,0.919662
SRR919604.SRS451434,33,1.85773756704513,0.531312326482135,0.772272
ERR2033401.ERS1822396,77,1.87173786847058,0.430898184125345,0.641294
SRR6365147.SRS2749053,24,1.46313526175678,0.460387186580976,0.626152
SRR994628.SRS482405,167,3.80823998566391,0.744088430983396,0.940188
SRR9065391.SRS4766841,90,2.05339247084695,0.456328738610013,0.630362
SRR3216951.SRS1333828,15,0.751335985719279,0.277445368410628,0.406212
SRR11803382.SRS6671090,258,3.90312612557276,0.70289114586233,0.895346
ERR1781686.ERS1500492,85,3.05653809763838,0.687998656922047,0.89809
ERR4009137.ERS4414048,250,4.24445029344558,0.768718706260247,0.934476
SRR5869741.SRS2385776,125,3.72090781403557,0.770643337712047,0.941338
ERR2577788.ERS2481224,51,1.60576245818935,0.408401238555621,0.567748
SRR11242630.SRS6263678,57,1.00237656040842,0.247925760522272,0.293272
ERR1093456.ERS938660,11,0.331336868989481,0.138178206841705,0.108396
SRR10678550.SRS5814709,107,2.6291256334573,0.562641116675967,0.741458
SRR9548201.SRS5014814,78,1.28634136722049,0.2952552989863,0.363262
SRR6232392.SRS2642340,45,1.57171149339583,0.412884383004667,0.54628
ERR4009039.ERS4413950,20,1.48808714812498,0.496735693393449,0.655826
ERR1761245.ERS1476839,72,2.68964838869485,0.628912408367681,0.874302
ERR1086851.ERS938570,15,0.762743442390909,0.281657792784071,0.29489
ERR2720750.ERS2630449,200,4.06094296363182,0.76645898738935,0.953296
SRR1622850.SRS728307,99,1.80942590806322,0.393771210996864,0.508536
SRR5458430.SRS2132825,73,2.62700335766847,0.612289521367745,0.83185
SRR5458525.SRS2132920,51,2.20201380011204,0.560048691321615,0.766878
SRR5869032.SRS2385070,49,1.24909416444403,0.320953710285757,0.43986
SRR6974011.SRS3153612,196,4.2967426639002,0.81406770055401,0.975104
SRR12647180.SRS7370997,55,2.21039818589238,0.551588321639432,0.815586
SRR7883181.SRS3806494,89,2.65650044478482,0.591827946388839,0.81328
SRR9514310.SRS5014807,126,3.5444049340458,0.732878066713029,0.90647
SRR9644010.SRS5063732,136,2.84351365693725,0.5788140472056,0.773018
SRR3216919.SRS1333861,14,0.896695992311053,0.339778898415132,0.434892
ERR310286.ERS323475,60,2.34526227768242,0.572805303032333,0.75006
SRR12706647.SRS7422564,185,3.6820168694068,0.705319137771907,0.876384
SRR3182034.SRS1306413,144,3.705267757714,0.745554718932826,0.942376
SRR11803409.SRS6671090,265,4.48756967031287,0.804262896280948,0.959532
SRR7631979.SRS3617189,40,2.92967062042315,0.794189850025028,0.904454
ERR4573026.ERS5054507,49,1.63801667686201,0.420887027506697,0.64107
ERR3936175.ERS4336478,129,3.88292170699817,0.798985924541709,0.95762
SRR2923479.SRS1167735,220,3.99277281023643,0.740275960088622,0.928338
SRR8761708.SRS2391031,119,3.49914641109278,0.732173256484444,0.935676
SRR5458039.SRS2132434,79,3.34147927333686,0.764737190180731,0.938352
SRR10447680.SRS5650365,93,3.95997141285108,0.873664531541522,0.97455
SRR12647144.SRS7371033,11,0.447221023143368,0.186505652776677,0.203648
SRR5870079.SRS2386118,100,3.46389925454034,0.752176166057829,0.92462
ERR1867360.ERS1577720,145,3.91468791467167,0.786597820434663,0.955774
ERR1476293.ERS1225670,74,3.07582893296194,0.714633460776062,0.914086
SRR7974707.SRS3886221,228,4.20566143332911,0.77461663352219,0.954534
ERR1514178.ERS1233734,92,1.82605475674766,0.403834616685983,0.636544
SRR9065057.SRS4765986,38,1.0701818507283,0.294201100327695,0.39461
SRR9514150.SRS5014807,38,2.01271292442174,0.553310034743791,0.748382
SRR1950750.SRS892044,232,3.90894111186759,0.717666530463123,0.9192
ERR4572966.ERS5054447,54,2.48140681305337,0.62206486265359,0.867666
ERR1306614.ERS1078452,47,2.48069088995558,0.644310594444163,0.837692
SRR919885.SRS451614,10,0.772166635637674,0.335347708967241,0.475394
SRR5457979.SRS2132374,65,2.7271602561949,0.653307917993694,0.877396
ERR1086759.ERS938478,127,3.76168472597989,0.776535806491719,0.952722
SRR5709312.SRS2292691,77,2.49193381414833,0.573675285179997,0.81651
SRR3745640.SRS1542334,21,0.483465581669332,0.158798495185619,0.166382
ERR3935366.ERS4335669,54,2.57604117366263,0.645788788220746,0.857436
SRR8242775.SRS4076890,28,0.776415378201789,0.233003519391121,0.285306
SRR2814723.SRS1127095,21,0.568316897773762,0.186668651454816,0.18876
ERR1867298.ERS1577595,215,4.10337152330853,0.7640379973139,0.95272
ERR1867525.ERS1578043,223,4.60119630222687,0.850943246617888,0.980456
SRR5318310.SRS2028208,29,1.94485863243671,0.577572844986572,0.748292
SRR8792125.SRS2390766,105,3.66309232204257,0.787091433195942,0.952474
ERR1073625.ERS915706,46,1.86597016883589,0.487371361169265,0.692392
SRR8102585.SRS3974161,63,1.28382505608805,0.309868044577494,0.39028
SRR12647431.SRS7371215,78,2.86928349525836,0.658589685333312,0.871012
SRR6452779.SRS2817111,39,2.58316161853196,0.705095715056665,0.873118
SRR4384134.SRS1734098,35,1.0809383469197,0.304031652660998,0.43531
ERR1960795.ERS1719834,39,2.20813500809209,0.602729043859508,0.816722
SRR7188055.SRS3320755,152,3.37041136901443,0.670878090159413,0.895378
SRR7992809.SRS3897665,289,4.63595847808703,0.818144967411788,0.973112
SRR9514429.SRS5014807,65,2.08631889958792,0.499790451794877,0.745816
SRR4384229.SRS1734194,84,2.13689108455579,0.482279268489194,0.73248
SRR5868667.SRS2384703,59,2.80887257364617,0.688864936812366,0.886818
SRR3216888.SRS1333891,33,1.6760516854175,0.479350224746701,0.717054
SRR10007533.SRS5296216,165,3.55205480956533,0.69567033720237,0.88403
ERR2165589.ERS1969045,90,2.7720805938327,0.61604396561716,0.850876
SRR7253715.SRS3370859,122,3.00556810114397,0.625635914821613,0.825946
ERR329544.ERS340899,36,0.670595951439278,0.187133363310253,0.19833
SRR5495802.SRS2160016,80,2.73534594933198,0.624219380066719,0.844944
SRR9329204.SRS4996891,91,3.53374210466197,0.783385538733087,0.944172
ERR4574699.ERS5054385,17,0.301339153308042,0.106359499520296,0.0933520000000001
ERR4607329.ERS5084195,40,2.02092709959079,0.547843084798284,0.768352
SRR2814600.SRS1133313,136,2.76304609327535,0.56243439800705,0.734722
ERR4700767.ERS5226476,37,2.12819931675943,0.589379035537527,0.76523
SRR7996975.SRS3899276,33,1.91967194547654,0.549025538120502,0.755974
ERR1087108.ERS938827,116,3.47743744831172,0.731539175341148,0.942506
ERR1867256.ERS1577510,189,3.61921297817114,0.690459300644054,0.913198
SRR9064410.SRS4765233,128,3.78791360616199,0.780686310703676,0.954876
SRR7974676.SRS3886253,204,4.30260870803303,0.8090469400866,0.973612
ERR1893751.ERS1623465,72,1.78117909167125,0.416487759881766,0.675412
SRR919871.SRS451600,34,1.01257301363234,0.287143928297733,0.382792
ERR3937424.ERS4337727,34,2.23767537370443,0.634556608175505,0.813706
ERR3937519.ERS4337822,75,2.69542284682069,0.624303478304879,0.833558
ERR3947002.ERS4346707,48,2.74743797895933,0.709712043166415,0.895118
ERR3329814.ERS3418902,136,3.36624449232452,0.685219004921034,0.895614
ERR310253.ERS323442,24,0.457655519749825,0.144004961583586,0.136572
SRR3188757.SRS1311217,272,3.95592888957264,0.705684725002518,0.897456
SRR7782928.SRS3736742,75,2.89991839458083,0.671667950975689,0.904998
SRR920256.SRS451777,9,0.575217726432772,0.261792869225107,0.345508
ERR3938999.ERS4339327,44,2.78739121304892,0.736588670944266,0.910958
SRR5494860.SRS2159105,203,3.51310849786741,0.661203143963371,0.854554
ERR2165222.ERS1968216,103,2.78267443211609,0.600396363882974,0.79873
SRR995372.SRS482793,102,3.16014227722376,0.683278022337106,0.877412
ERR2165317.ERS1968311,37,2.08587887834587,0.577658902475135,0.76042
ERR2166918.ERS1970374,45,1.47816715138108,0.388310535896831,0.558618
SRR3188292.SRS1311191,192,4.06982444959333,0.774099483044076,0.957824
ERR450703.ERS417359,33,2.33644991468383,0.668223898736228,0.826718
SRR049428.SRS063770,49,1.81703164969094,0.466884776404775,0.623678
ERR3934046.ERS4334537,69,3.37499028311182,0.797096218398702,0.947602
SRR7296190.SRS3409159,77,3.1232933501995,0.7190223886379,0.910812
SRR5495689.SRS2159903,220,4.26011300691625,0.789841895886435,0.961278
SRR12378145.SRS7137421,65,2.12503052562758,0.509064058563187,0.685582
SRR8792311.SRS2390905,93,3.5884749334975,0.791703511178981,0.952646
SRR9066339.SRS4767420,11,0.976233536751998,0.407121006420235,0.540926
SRR5870266.SRS2386305,29,0.727149976548939,0.215944785745736,0.269158
ERR3936615.ERS4336918,99,2.59191308275358,0.564057775920178,0.76517
SRR7296029.SRS3409167,61,2.32061614472998,0.564506774327082,0.821658
SRR5870050.SRS2386088,28,0.600828769310342,0.180309692119933,0.192332
SRR047062.SRS063132,53,1.30504537117951,0.328702624289386,0.411238
SRR5870145.SRS2386184,95,3.13331218972973,0.68805377578586,0.875344
ERR2162784.ERS1961555,7,0.14028951019621,0.0720945467416965,0.045278
ERR2162879.ERS1961650,73,2.79751777393301,0.652032215268819,0.879248
ERR2165292.ERS1968286,96,2.6794302010655,0.587034575073429,0.816686
ERR1086690.ERS938409,39,1.79708357605804,0.490529094264473,0.717328
SRR3236766.SRS1347809,5,0.827042822433945,0.513870597954992,0.45866
SRR9548353.SRS5014814,40,0.488667286107385,0.132470386247621,0.133044
SRR5479574.SRS2174604,105,3.04512307344143,0.654307910753551,0.859052
ERR1514402.ERS1233958,145,3.58756544623109,0.720867466879226,0.937472
SRR5869700.SRS2385735,153,4.17678561159857,0.830302585354721,0.96891
ERR3237983.ERS3330101,78,3.12827941004144,0.71803729248035,0.89934
SRR11426400.SRS6378602,82,2.39673968493014,0.543883000129419,0.740438
SRR8792381.SRS2390975,76,2.79654039396518,0.645742920246456,0.880096
SRR9660348.SRS5078198,63,2.49479968275448,0.602152680882606,0.84229
ERR3936685.ERS4336988,38,2.11580370424123,0.581650471311552,0.77259
SRR1013957.SRS492342,54,2.12036951015539,0.531556277338756,0.783982
ERR1093374.ERS938578,63,1.23554699786055,0.298215500932226,0.367392
SRR920242.SRS451762,25,1.4056211614389,0.436680766179123,0.619376
SRR1923909.SRS879342,14,1.28418706995546,0.48660825043262,0.584858
ERR4009166.ERS4414077,138,3.32806729348859,0.675440621925762,0.897918
SRR995684.SRS482970,141,3.6752825218949,0.742667375930022,0.948716
SRR5869309.SRS2385345,140,3.70175129187655,0.749093312567513,0.942312
SRR5093829.SRS1848836,105,2.30325147186863,0.494901395494414,0.672464
SRR9548193.SRS5014814,97,2.88251250526366,0.630097184020722,0.816224
ERR2703564.ERS2478099,33,2.35696157220217,0.6740902259664,0.87631
SRR10993235.SRS6083766,105,3.42362990604538,0.735637961747891,0.935896
ERR1200409.ERS1028479,55,3.30315216734517,0.824276898042245,0.936278
SRR5875770.SRS2391062,101,3.31890399472096,0.719137015514501,0.931154
ERR3319696.ERS3406850,55,2.73338493078727,0.68209574907825,0.897956
SRR8294058.SRS4118034,152,3.08084026172945,0.613239158245444,0.830978
ERR3936134.ERS4336437,46,2.3539332687658,0.614822080470734,0.811034
SRR12686178.SRS7405010,96,3.21791617481305,0.70501110779154,0.889102
ERR1351907.ERS1107718,27,0.644766838463309,0.195630689465825,0.208138
ERR2703506.ERS2478387,123,3.74312190966032,0.777842583167336,0.955286
SRR12706189.SRS7422056,43,1.92923272033465,0.512930091723901,0.703292
ERR3319733.ERS3406887,55,3.00809806016848,0.750648354185698,0.893082
